STATIONID,DATETIME,AIRTEMP(T),RH,SOLAR,WINDSPEED,W.DIRECTION,RAIN,SOILTEMPERATURE(T1),PRESSURE
94,"2021-06-17,18:15",26.20,69.70,0.009000,0,229.655,0.6000000000000001,0.00,897.1
94,"2021-06-17,18:30",26.00,70.80,0.008000,0.00,248.966,0.6000000000000001,0.00,897.1
94,"2021-06-17,19:15",23.70,76.10,-,0,225.517,0.6000000000000001,0.00,897.5
94,"2021-06-17,19:30",23.50,78.00,-,0,264.138,0.6000000000000001,0.00,897.7
94,"2021-06-17,20:15",22.30,84.70,-,0,236.552,0.6000000000000001,0.00,898.3
94,"2021-06-17,20:30",22.20,85.70,-,0,137.241,0.6000000000000001,0.00,898.2
94,"2021-06-17,21:15",21.90,90.20,-,0,233.793,0.6000000000000001,0.00,899.0
94,"2021-06-17,21:30",0.00,91.70,-,0,233.793,0.6000000000000001,0.00,899.1
94,"2021-06-17,22:15",20.70,93.60,-,0,13.103,0.6000000000000001,0.00,899.3
94,"2021-06-17,23:15",20.10,96.20,-,0,333.103,0.6000000000000001,0.00,898.9
94,"2021-06-18,00:15",0.00,-,-,0.00,247.586,0.6000000000000001,0.00,899.0
94,"2021-06-18,01:45",0.00,-,-,2.50,323.448,0.0,0.00,898.7
94,"2021-06-18,02:00",0.00,-,-,0,275.172,0.0,0.00,898.6
94,"2021-06-18,02:45",0.00,-,-,0,225.517,0.0,0.00,898.6
94,"2021-06-18,03:00",0.00,-,-,0.00,177.241,0.0,0.00,898.7
94,"2021-06-18,03:30",0.00,-,-,0.00,277.931,0.0,0.00,898.9
94,"2021-06-18,03:45",0.00,-,-,0,338.621,0.0,0.00,898.9
94,"2021-06-18,04:00",0.00,-,-,0,133.103,0.0,0.00,898.9
94,"2021-06-18,05:15",-,-,-,0,286.207,0.0,0.00,899.1
94,"2021-06-18,06:15",-,-,-,0,277.931,0.0,0.00,900.0
94,"2021-06-18,06:30",-,-,-,0,261.379,0.0,0.00,900.1
94,"2021-06-18,06:45",-,-,-,0,326.207,0.0,0.00,900.1
94,"2021-06-18,07:30",-,-,0.011000,0.00,243.448,0.0,0.00,900.1
94,"2021-06-18,07:45",-,-,0.009000,0,237.931,0.0,0.00,900.4
94,"2021-06-18,08:00",-,-,0.017000,2.50,264.138,0.0,0.00,900.4
94,"2021-06-18,09:15",0.00,-,-0.015536,10.00,258.201,0.0,0.00,900.8
94,"2021-06-18,10:15",0.00,-,-0.026536,2.50,275.833,0.0,0.00,900.8
94,"2021-06-18,10:45",0.00,-,0.028464,5.00,286.944,0.0,0.00,900.8
94,"2021-06-18,11:00",0.00,-,0.030000,0.00,334.167,0.0,0.00,900.7
94,"2021-06-18,11:15",0.00,-,0.031000,0,191.765,0.0,0.00,900.8
94,"2021-06-18,11:45",27.50,65.60,0.029464,0.00,303.611,0.0,0.00,900.5
94,"2021-06-18,12:00",28.00,61.00,0.031000,0,255.0,0.0,0.00,900.4
94,"2021-06-18,12:45",28.80,63.10,-0.019072,5.00,248.056,0.0,0.00,899.7
94,"2021-06-18,13:00",27.70,69.40,-0.023536,2.50,191.111,0.0,0.00,899.7
94,"2021-06-18,13:30",23.20,77.70,0.018000,5.00,144.138,0.0,0.00,899.3
94,"2021-06-18,13:45",23.50,76.20,0.024000,0,126.207,0.0,0.00,898.9
94,"2021-06-18,14:00",23.60,74.90,0.024000,0,130.345,0.0,0.00,898.8
94,"2021-06-18,14:30",28.10,69.20,0.021464,0,182.778,0.0,0.00,898.4
94,"2021-06-18,14:45",27.80,66.60,0.013464,2.50,194.533,0.0,0.00,898.3
94,"2021-06-18,15:30",27.40,63.70,0.008464,10.00,180.692,0.0,0.00,897.8
94,"2021-06-18,16:30",29.00,61.60,-0.016536,0,192.5,0.0,0.00,897.4
94,"2021-06-18,16:45",28.70,62.70,-0.018536,5.00,161.944,0.0,0.00,897.3
94,"2021-06-18,17:15",28.20,66.90,0.027000,0,75.502,0.0,0.00,897.2
94,"2021-06-18,17:30",26.40,71.60,0.014000,2.50,110.104,0.0,0.00,897.3
94,"2021-06-18,17:45",26.20,72.40,0.013000,2.50,128.097,0.0,0.00,897.4
94,"2021-06-18,18:15",24.00,84.00,0.006000,0,142.759,0.0,0.00,897.4
94,"2021-06-18,19:15",22.10,87.60,-,5.00,322.069,0.0,0.00,899.3
94,"2021-06-18,19:30",20.80,85.20,-,10.00,333.103,0.0,0.00,899.4
94,"2021-06-18,21:15",19.80,89.80,-,0,258.621,0.0,0.00,900.1
94,"2021-06-18,21:30",19.80,90.30,-,0,215.052,0.0,0.00,900.1
94,"2021-06-18,22:15",19.30,93.10,-,0,67.973,0.0,0.00,900.5
94,"2021-06-18,23:15",0.00,-,-,0,331.724,0.0,0.00,900.6
94,"2021-06-19,00:15",0.00,-,-,5.00,304.138,0.0,0.00,901.0
94,"2021-06-19,01:15",0.00,-,-,0,66.598,0.0,0.00,900.7
94,"2021-06-19,02:15",0.00,-,-,0,88.591,0.0,0.00,900.6
94,"2021-06-19,04:15",-,-,-,0,62.474,0.0,0.00,899.9
94,"2021-06-19,04:30",-,-,-,0,73.793,0.0,0.00,899.9
94,"2021-06-19,05:15",-,-,-,0,1.993,0.0,0.00,900.1
94,"2021-06-19,05:30",-,-,-,2.50,33.608,0.0,0.00,900.2
94,"2021-06-19,06:45",-,-,-,0,200.69,0.0,0.00,901.2
94,"2021-06-19,07:00",-,-,-,0,305.517,0.0,0.00,901.2
94,"2021-06-19,08:15",-,-,0.008000,0,52.852,0.0,0.00,901.7
94,"2021-06-19,08:30",-,-,0.008000,0.00,43.448,0.0,0.00,901.9
94,"2021-06-19,09:15",-,-,0.031000,0,131.724,0.0,0.00,902.1
94,"2021-06-19,09:30",-,-,-0.030536,0,84.828,0.0,0.00,902.1
94,"2021-06-19,09:45",-,-,-0.028536,0,50.345,0.0,0.00,902.2
94,"2021-06-19,10:30",0.00,-,-0.003536,2.50,42.069,0.0,0.00,902.3
94,"2021-06-19,10:45",0.00,-,0.027464,2.50,84.828,0.0,0.00,902.1
94,"2021-06-19,11:00",0.00,-,0.017464,2.50,126.207,0.0,0.00,902.1
94,"2021-06-19,11:30",26.30,69.30,0.023464,0,158.547,0.0,0.00,901.6
94,"2021-06-19,11:45",25.60,67.40,0.027464,2.50,53.356,0.0,0.00,901.5
94,"2021-06-19,12:30",26.80,70.20,-0.026536,7.50,144.706,0.0,0.00,900.8
94,"2021-06-19,12:45",26.60,66.70,-0.002536,7.50,120.278,0.0,0.00,900.6
94,"2021-06-19,13:15",28.00,60.60,-0.024536,2.50,150.833,0.0,0.00,900.2
94,"2021-06-19,13:30",26.50,64.80,0.031000,10.00,41.111,0.0,0.00,900.1
94,"2021-06-19,13:45",26.20,71.20,0.029464,5.00,56.125,0.0,0.00,900.2
94,"2021-06-19,14:15",26.50,65,0.027000,0,88.333,0.0,0.00,899.5
94,"2021-06-19,14:30",27.40,65.80,0.010464,0.00,150.833,0.0,0.00,899.1
94,"2021-06-19,15:15",27.80,64.10,0.010464,0,132.778,0.0,0.00,898.3
94,"2021-06-19,15:30",29.60,56.00,0.003464,0,135.556,0.0,0.00,898.2
94,"2021-06-19,16:15",27.80,66.80,0.023000,2.50,106.389,0.0,0.00,897.7
94,"2021-06-19,16:30",27.00,66.90,0.019000,0,126.713,0.0,0.00,897.6
94,"2021-06-19,17:15",27.90,61.40,-0.031536,0.00,87.958,0.0,0.00,897.5
94,"2021-06-19,19:15",23.30,78.90,-,0,140.0,0.0,0.00,897.9
94,"2021-06-19,20:15",22.00,87.60,-,0.00,138.621,0.0,0.00,898.6
94,"2021-06-19,22:15",0.00,-,-,0,151.034,0.0,0.00,899.3
94,"2021-06-19,23:15",0.00,-,-,0,33.793,0.0,0.00,899.6
94,"2021-06-20,00:30",0.00,-,-,0,25.517,0.0,0.00,899.7
94,"2021-06-20,00:45",0.00,-,-,0,-,0.0,0.00,899.6
94,"2021-06-20,01:30",0.00,-,-,0.00,52.852,0.0,0.00,899.0
94,"2021-06-20,01:45",0.00,-,-,0,45.979,0.0,0.00,898.9
94,"2021-06-20,02:30",-,-,-,0.00,36.357,0.0,0.00,898.8
94,"2021-06-20,02:45",-,-,-,0,47.586,0.0,0.00,898.5
94,"2021-06-20,03:00",-,-,-,0,45.979,0.0,0.00,898.5
94,"2021-06-20,04:15",-,-,-,0,142.759,0.0,0.00,898.9
94,"2021-06-20,05:15",-,-,-,0,33.608,0.0,0.00,898.8
94,"2021-06-20,05:30",-,-,-,0.00,36.552,0.0,0.00,898.9
94,"2021-06-20,05:45",-,-,-,0,37.931,0.0,0.00,899.0
94,"2021-06-20,06:30",-,-,-,0,53.103,0.0,0.00,899.5
94,"2021-06-20,06:45",-,-,-,0,53.103,0.0,0.00,899.5
94,"2021-06-20,08:15",-,-,0.013000,2.50,20.0,0.0,0.00,900.5
94,"2021-06-20,08:30",-,-,0.015000,0,8.966,0.0,0.00,900.5
94,"2021-06-20,09:45",0.00,-,-0.005536,2.50,60.277,0.0,0.00,900.6
94,"2021-06-20,10:15",0.00,-,0.005464,0,6.389,0.0,0.00,900.7
94,"2021-06-20,10:30",0.00,-,0.010464,0,324.444,0.0,0.00,900.6
94,"2021-06-20,10:45",0.00,-,0.011464,2.50,106.389,0.0,0.00,900.7
94,"2021-06-20,11:15",27.60,68.20,0.022464,5.00,123.056,0.0,0.00,900.5
94,"2021-06-20,11:30",26.70,64.80,0.030464,5.00,307.778,0.0,0.,900.3
94,"2021-06-20,12:15",27.30,60.60,-0.031536,0,220.278,0.0,0.00,900.0
94,"2021-06-20,12:30",28.40,58.20,-0.022072,0,182.778,0.0,0.00,899.9
94,"2021-06-20,14:15",20.50,86.60,0.016000,10.00,327.586,0.0,0.00,898.5
94,"2021-06-20,14:30",20.80,87.30,0.016000,5.00,338.621,0.0,0.00,898.5
94,"2021-06-20,19:30",20.20,97.40,-,0,181.379,0.0,0.00,897.1
94,"2021-06-24,02:45",-,-,-,0,340.0,0.0,0.00,897.4
94,"2021-06-27,17:15",-,-,0.010000,0,31.389,0.0,0.00,892.4
